hcp_id,specialty,tier,years_practice,historical_email_opens,historical_msl_calls,digital_engagement_score,publication_downloads,webinar_attendance,treatment,scientific_score
100361,Oncology,C,18,2,2,58.31531348096597,9,1,0,61.43023442099278
100362,Cardiology,C,11,8,2,53.958029579815474,2,1,1,72.80339092451118
100363,Cardiology,C,11,1,1,69.60342324143588,2,4,0,51.60191622209311
100364,Cardiology,C,4,5,1,45.85410451021988,2,1,0,37.34690843314766
100365,Endocrinology,A,26,10,2,57.215092404821135,1,2,0,62.5222482277036
100366,Oncology,B,31,10,0,64.29634915005798,1,2,0,58.609576968403324
100367,Endocrinology,C,11,9,2,36.492335355741844,1,3,0,57.77923047389082
100368,Endocrinology,B,13,13,2,64.7969741243656,3,5,0,93.73816254270263
100369,Oncology,B,21,7,1,74.43682593323608,3,0,0,49.11983837455743
100370,Oncology,B,26,7,3,71.52535943853103,5,3,1,88.60494002908425
100371,Oncology,B,17,12,2,59.60640890010262,1,2,1,71.84769056624731
100372,Oncology,C,13,2,2,43.44172251599636,2,2,0,39.298795767261254
100373,Oncology,B,12,9,1,46.94288602401281,0,2,0,53.01688399793531
100374,Neurology,B,31,6,1,56.84668779267484,3,5,0,71.15936281866165
100375,Oncology,C,21,10,1,62.272387119792185,5,2,0,76.5033859918676
100376,Oncology,B,2,14,3,45.091868697406866,0,2,0,68.48170369257136
100377,Neurology,A,10,12,0,65.13151735320157,2,2,1,75.77973842478679
100378,Oncology,B,13,5,6,50.5444937791073,2,2,0,70.11763590074298
100379,Neurology,C,26,9,0,54.95449769223127,4,3,0,67.36136860817597
100380,Oncology,C,4,5,0,69.841710405071,3,2,0,55.06446555364389
100381,Oncology,C,20,7,0,22.99868594838216,3,4,1,61.45975763290486
100382,Neurology,C,13,14,3,59.341655736255355,5,0,1,93.3100404724368
100383,Cardiology,B,20,10,3,56.50100964296057,4,4,0,88.31206555485049
100384,Endocrinology,C,23,12,1,44.07335654855631,2,0,1,59.11034589550755
100385,Neurology,C,4,8,2,88.07861133298628,5,2,1,85.31737465740626
100386,Neurology,A,20,9,2,44.12013029612443,2,1,1,65.82839852055466
100387,Oncology,A,21,5,0,71.74298896222197,3,3,0,63.317449967283835
100388,Oncology,C,30,7,2,70.3291825350832,4,1,1,76.89016917200404
100389,Neurology,C,26,11,1,65.64327718673101,5,4,1,98.10697975238745
100390,Neurology,C,13,8,1,43.347078575579864,2,2,0,54.712994564692146
100391,Endocrinology,C,4,8,1,70.9826803739232,5,6,1,110.37815898584631
100392,Oncology,B,31,6,3,49.23982847556889,4,1,0,54.984425332227545
100393,Oncology,B,6,9,1,26.468360546815546,1,5,0,59.046790847200434
100394,Neurology,B,3,9,1,58.585113903720185,2,2,0,60.61564725099847
100395,Oncology,A,31,8,2,61.955630470587444,2,1,1,64.58599231553202
100396,Endocrinology,C,11,8,2,71.26453306483856,4,1,0,69.32996184482626
100397,Endocrinology,B,31,5,2,48.98074843317202,2,2,0,55.91447925475818
100398,Oncology,B,34,14,2,87.4342413434191,3,2,0,89.45297967369959
100399,Neurology,B,9,10,3,59.545404125908206,3,2,0,77.87699589478831
100400,Neurology,B,6,6,6,74.0889717127516,3,3,1,93.31732577313481
100401,Oncology,A,33,7,0,70.48100961147213,1,0,0,34.318827619432916
100402,Endocrinology,B,27,11,3,67.25140724255793,3,2,0,85.96480136509037
100403,Cardiology,A,10,9,2,77.85563927191414,0,1,0,64.35290200227624
100404,Neurology,A,18,4,5,56.34214328694035,5,1,0,66.32436805179164
100405,Oncology,C,29,9,5,68.56024317758397,6,0,0,80.1802529350794
100406,Endocrinology,A,11,8,0,58.82274152228622,5,1,0,62.81820539809381
100407,Oncology,B,27,10,4,58.70207550641178,4,3,0,84.68617510948049
100408,Oncology,B,24,9,1,50.25246248201493,0,2,1,58.62093794112337
100409,Endocrinology,B,15,8,3,58.91674308084277,1,2,1,71.42666807243961
100410,Oncology,A,4,8,2,80.41495755844123,3,0,1,64.0863675744223
100411,Oncology,C,31,13,2,70.08736480645321,3,2,0,83.93705926542867
100412,Endocrinology,C,23,7,2,66.43221486164835,3,2,0,74.61051099665887
100413,Endocrinology,B,4,9,2,50.91866008151287,1,1,0,54.555165943425735
100414,Cardiology,B,20,9,2,50.65895084237419,3,2,0,72.14272822103064
100415,Cardiology,C,14,5,1,48.70506046470541,3,1,0,49.187490241442106
100416,Oncology,C,4,7,1,79.48205341758111,2,0,1,57.46812610290492
100417,Oncology,B,9,12,1,72.8937157217455,2,0,0,69.13019524436424
100418,Oncology,A,8,8,0,36.978852716873796,3,1,1,55.29782416268228
100419,Neurology,B,8,8,4,74.4667460201669,4,3,1,97.71890329327078
100420,Neurology,B,5,9,0,78.19420125796383,3,2,0,63.27254188737364
100421,Neurology,A,5,6,2,63.49353256757434,6,1,0,79.95781076033283
100422,Neurology,B,19,7,1,84.0312094871905,3,0,0,63.95437032873293
100423,Oncology,B,5,4,2,44.290406932445244,3,3,0,58.38137954031768
100424,Cardiology,B,24,8,1,63.35912066642895,3,0,0,53.072783107871004
100425,Oncology,C,32,11,2,80.89240347547047,5,2,0,90.3074708971831
100426,Cardiology,C,33,9,3,69.86259603313216,3,1,0,69.01220202723133
100427,Oncology,B,29,6,1,88.32319666208873,2,1,0,61.464731002861285
100428,Endocrinology,C,33,10,2,50.40480877951482,5,3,0,75.3003761661479
100429,Oncology,A,5,6,3,45.68746833821562,7,2,1,79.3120355369828
100430,Oncology,C,17,8,3,50.26735527453645,8,1,0,78.24600013424492
100431,Oncology,A,10,9,1,55.91713693719048,2,0,0,53.36846771935799
100432,Neurology,A,23,6,2,92.98131216722338,3,0,0,67.62281204129225
100433,Cardiology,B,27,10,2,50.35143301983942,2,2,0,53.05877058257735
100434,Oncology,B,3,6,6,56.192927877274286,0,4,1,82.51123110001964
100435,Oncology,C,12,6,2,42.31444101281709,2,3,0,60.59290989913545
100436,Neurology,B,16,8,3,50.75612800777469,4,1,0,67.60417354676959
100437,Oncology,B,29,6,1,62.3246688627552,3,2,0,55.74612180424576
100438,Neurology,B,21,8,2,26.68651312204769,4,2,0,56.84679795426182
100439,Neurology,B,4,7,4,57.038138871442364,1,4,0,82.54515568867227
100440,Oncology,B,6,6,0,46.55861612188085,2,1,1,44.76429547743113
100441,Oncology,B,26,4,0,63.35070697597026,3,0,1,45.48828927777679
100442,Endocrinology,C,5,11,2,77.10490280852694,2,1,1,79.75133383253137
100443,Oncology,C,13,8,3,53.436834613339016,4,3,0,76.10762970541033
100444,Oncology,C,29,3,3,62.090835743134946,2,1,0,55.129183296006374
100445,Neurology,B,6,10,0,52.60658516003267,3,3,0,65.88554456949689
100446,Endocrinology,C,23,5,4,74.42523878527444,2,1,0,68.26732200826915
100447,Endocrinology,B,16,8,1,56.225694238695965,3,1,1,53.81173479865373
100448,Neurology,B,21,9,2,75.67176612995662,1,2,0,77.73692383982073
100449,Oncology,B,11,4,2,63.29536824987364,3,4,0,66.63178094761818
100450,Oncology,C,23,10,2,83.73959718622046,3,3,0,94.65124670942578
100451,Neurology,C,8,13,1,67.6183126605953,2,1,0,64.5231400498885
100452,Cardiology,C,7,8,1,61.23447346510678,3,3,0,61.40908043694237
100453,Oncology,C,25,11,1,74.2093901747848,4,2,0,72.68212841544245
100454,Endocrinology,C,22,9,2,85.82484013454311,4,2,1,95.2641250427528
100455,Oncology,C,3,15,4,83.71472789006062,1,0,1,84.3780334443105
100456,Cardiology,B,14,5,0,95.26491449888681,1,3,1,64.20177394698712
100457,Oncology,B,23,9,1,58.587120601124155,4,1,0,60.64930213101891
100458,Cardiology,B,33,11,1,64.20327755650919,3,1,0,64.12138422048434
100459,Oncology,A,11,9,1,55.443112299126376,0,1,0,54.49329600367512
100460,Oncology,B,19,8,0,46.563471819195435,4,1,0,57.56689312036133
100461,Oncology,B,23,7,3,68.82422005542875,3,1,0,67.2088414053834
100462,Cardiology,B,29,5,0,22.981785458720058,4,2,0,35.733816149147756
100463,Neurology,C,13,8,2,65.94234482230304,4,0,0,69.9399207551689
100464,Cardiology,C,17,8,3,80.66564199333831,2,2,1,82.62741262674399
100465,Endocrinology,A,32,8,3,72.41191355165263,2,1,1,73.10746260678192
100466,Oncology,B,12,5,2,71.49932091560292,2,0,0,54.63427153304036
100467,Oncology,B,5,8,4,32.498789843266024,3,3,0,67.20953654023921
100468,Endocrinology,B,8,9,1,84.92117425797807,4,4,1,101.26856982560146
100469,Oncology,C,8,12,2,54.30723662290574,6,7,0,105.42109878631258
100470,Endocrinology,B,25,6,4,68.37435039983627,4,0,0,65.92902676833258
100471,Oncology,B,14,8,3,53.43822202475115,2,2,0,66.6825662434181
100472,Endocrinology,C,18,5,4,57.337938820120726,1,1,0,58.11922306177223
100473,Oncology,C,22,7,4,71.93609837620203,3,1,0,78.89381611906617
100474,Endocrinology,A,10,14,2,78.4729671775614,5,1,0,92.51372284499773
100475,Cardiology,C,21,6,3,56.485451002551486,2,3,0,83.11811173389134
100476,Endocrinology,B,19,16,2,62.55457872543349,4,0,0,79.90130906205921
100477,Oncology,B,11,12,2,43.0435266542182,4,2,1,89.07710404499907
100478,Cardiology,A,24,5,3,75.95072783303594,3,1,0,66.79480858682643
100479,Endocrinology,B,31,4,0,28.09718454708205,6,2,0,51.939470652845024
100480,Cardiology,B,4,5,2,38.71526590353109,2,2,1,55.87560623142023
100481,Cardiology,B,18,5,3,24.97248853335984,2,3,1,54.69600708481358
100482,Neurology,B,20,6,1,55.384448850163224,5,1,1,58.44320005410265
100483,Cardiology,C,22,10,0,58.13722019109185,6,1,0,63.38233579027393
100484,Cardiology,B,23,12,3,65.63984667860103,3,1,0,72.04649554962177
100485,Cardiology,A,19,5,4,76.03124300663843,2,2,1,82.28944325967845
100486,Endocrinology,C,16,9,1,54.89664170452941,3,4,0,66.84216148611632
100487,Oncology,A,5,9,1,67.07370238065654,3,3,1,72.94695343220864
100488,Oncology,C,32,13,0,38.269471292146996,6,1,0,74.01551003188428
100489,Endocrinology,B,6,7,4,68.8388128519254,3,0,0,69.42853438017748
100490,Endocrinology,B,27,7,2,54.319400653078375,1,1,0,53.04515253994782
100491,Cardiology,B,25,7,0,54.9038421281718,2,4,0,65.75518305708991
100492,Cardiology,A,11,6,4,59.35959523501957,3,4,0,85.26555909893295
100493,Oncology,B,34,12,1,48.864662021571824,4,0,0,55.26553138227431
100494,Oncology,A,8,8,3,57.13768411397743,2,1,1,65.08693075101608
100495,Cardiology,B,31,7,0,79.30378680873227,0,0,0,45.55570867029305
100496,Oncology,A,3,11,3,77.59358354123655,2,2,0,88.26604700799497
100497,Cardiology,B,29,14,2,63.0281947973211,3,2,0,79.69154660651714
100498,Oncology,B,25,5,5,56.15552201439837,2,2,1,74.32631323944035
100499,Endocrinology,B,29,6,3,49.338125841358085,2,5,0,72.22377891647055
100500,Endocrinology,A,28,5,2,45.082836265889384,5,1,0,56.006037994793715
100501,Neurology,A,32,7,3,77.58144957395331,6,0,0,74.78129299032558
100502,Cardiology,A,15,7,2,59.90120143154785,1,0,0,42.876577937794835
100503,Oncology,C,31,7,6,31.474986090376902,4,1,0,55.13607201978368
100504,Neurology,B,33,9,3,40.28761439069129,2,1,0,64.52850744442927
100505,Neurology,C,11,7,2,44.651300548513454,0,3,0,52.25395350464375
100506,Oncology,B,30,12,1,15.614177847890694,2,1,0,49.202591177251946
100507,Endocrinology,B,11,7,0,48.92852556700988,3,1,0,47.86632933614871
100508,Neurology,B,17,14,4,26.155604334033193,3,3,0,82.26858518008368
100509,Endocrinology,C,12,5,4,64.00296965727233,4,2,0,80.18337600676519
100510,Neurology,B,33,5,2,59.8398925056762,3,3,0,62.1124476226628
100511,Cardiology,A,34,7,1,74.8211634004785,7,3,0,80.78177575452926
100512,Oncology,B,12,8,2,65.44358698704931,6,3,1,93.29702417450171
100513,Endocrinology,B,2,6,2,99.3536425775266,2,1,0,74.02794726134253
100514,Endocrinology,B,10,9,0,54.73071818183597,6,2,0,71.86036530904325
100515,Oncology,B,2,8,4,51.249174250742456,1,0,0,59.28238421121237
100516,Oncology,B,28,5,1,76.24754752108325,1,3,1,73.66516152785374
100517,Oncology,B,10,8,1,63.80542929107966,2,1,0,55.63462282285463
100518,Neurology,B,27,7,5,60.45030201395649,2,2,1,84.96413079615243
100519,Endocrinology,C,29,16,2,74.97123244710076,3,3,1,97.39484960971075
100520,Oncology,C,10,8,3,76.06625763151236,0,2,0,74.73987651269728
100521,Cardiology,B,15,7,2,32.77418101280622,3,2,1,51.08089899433769
100522,Oncology,B,30,6,1,57.81036359999632,5,4,0,74.4313469169766
100523,Endocrinology,C,6,12,3,66.69654007600812,3,4,0,94.09191142633792
100524,Neurology,B,6,3,1,20.96746795662781,2,0,0,14.091626307610158
100525,Neurology,B,27,5,0,47.98940751542098,2,3,0,48.783245347239216
100526,Cardiology,C,14,6,2,67.64848714730122,3,1,0,60.35978699764799
100527,Oncology,B,32,11,3,74.75880395081715,1,2,1,91.56992548457441
100528,Oncology,A,20,6,0,54.59576458330636,1,4,0,51.564680132497585
100529,Oncology,C,24,6,1,43.61303921200355,2,2,0,54.88270345788079
100530,Endocrinology,A,24,5,3,61.522124008118716,1,2,0,61.56352827611735
100531,Neurology,C,3,6,0,57.98697142712465,2,2,0,52.87965882441288
100532,Endocrinology,C,4,9,3,50.78221428235335,3,0,0,57.44843913585364
100533,Endocrinology,C,20,5,0,38.289642641531024,3,4,0,44.249187435510734
100534,Cardiology,A,31,8,1,52.77781373847508,4,2,0,63.21053562446224
100535,Neurology,B,10,9,2,36.30429546626138,2,0,0,49.6634521898921
100536,Endocrinology,B,33,6,3,48.776709623799164,1,4,0,63.72301000937613
100537,Neurology,B,19,8,3,58.83426786714888,4,2,0,77.13614859719188
100538,Oncology,A,25,9,0,50.01160148456539,2,2,1,68.9278863752467
100539,Cardiology,B,19,9,0,88.52048419269799,3,3,0,72.12832674002235
100540,Oncology,B,5,4,2,57.735826554402,3,3,0,60.40722537934394
100541,Endocrinology,A,7,8,4,73.5377333036265,1,1,0,65.24773719185805
100542,Cardiology,B,27,9,2,61.69591631008217,2,1,0,65.9300985499779
100543,Oncology,C,10,9,2,42.049518947200184,4,4,0,80.08541498661127
100544,Neurology,C,2,4,3,50.38809486763164,6,0,0,64.01592995114933
100545,Cardiology,C,24,7,2,57.44141171533707,6,4,1,99.8692076259777
100546,Oncology,B,10,8,3,50.23642444363613,4,0,0,58.449929054651285
100547,Oncology,C,29,10,1,59.61882057666651,2,2,0,62.85899165109523
100548,Neurology,C,15,6,3,50.13822855491044,2,1,0,64.31239425911656
100549,Cardiology,B,23,6,1,61.35555979939823,3,7,1,92.49589976093488
100550,Neurology,A,6,7,7,74.42075027122969,3,1,0,87.7095144065739
100551,Cardiology,B,16,8,0,72.32041366913886,1,6,0,78.65205229139684
100552,Endocrinology,B,16,9,2,65.05486858383317,4,2,0,76.33174469093237
100553,Cardiology,B,32,15,5,62.29003200966396,0,5,1,106.38543607979568
100554,Cardiology,B,26,8,2,43.63433383744111,3,2,1,72.61777039436187
100555,Endocrinology,C,11,5,1,76.58722876603329,3,3,0,69.71488278811424
100556,Oncology,B,7,6,2,32.9930765207748,4,4,0,54.609683357712804
100557,Oncology,A,18,12,2,54.86471974537007,4,1,0,71.81137008769295
100558,Oncology,C,9,10,0,46.469318585609145,8,3,0,70.456522844037
100559,Neurology,B,32,4,0,69.07223792315897,0,0,1,45.13228521707543
100560,Cardiology,C,8,5,0,85.8200336342247,1,2,0,54.14392033354364
100561,Neurology,A,18,14,0,54.70596865711636,2,4,0,76.7904218200798
100562,Oncology,C,7,5,5,84.5037052214515,2,0,1,80.22232493223798
100563,Oncology,A,14,15,2,52.46048512462539,1,2,0,73.65538470188937
100564,Oncology,B,15,7,2,50.767718548507005,4,4,1,76.86373952853846
100565,Oncology,A,23,8,1,49.874747899148375,0,3,0,61.987787750971606
100566,Cardiology,C,27,5,2,78.33737077905087,3,3,1,77.37440417483182
100567,Oncology,C,9,6,0,77.61707877985238,2,1,1,57.81192635895069
100568,Oncology,B,13,13,3,55.095249322845625,5,2,0,83.84470475989002
100569,Endocrinology,C,12,10,3,69.22550794932243,5,1,0,77.7677167446343
100570,Oncology,B,10,5,0,51.742234035308904,3,1,0,47.54752619755547
100571,Cardiology,B,34,11,0,76.25394870275686,3,0,0,64.02042271725637
100572,Neurology,C,20,6,1,52.662640232528716,4,1,0,55.29435443499177
100573,Oncology,B,11,10,1,73.83843478371654,2,1,0,67.7008519925087
100574,Cardiology,B,4,4,3,71.76061075192882,0,3,0,70.59897854929729
100575,Endocrinology,C,33,6,1,66.95009520365751,3,4,1,79.78504864197521
100576,Endocrinology,C,32,9,4,27.22275034125704,6,3,0,75.66087785387322
100577,Oncology,C,26,10,1,71.54899575519387,5,3,0,87.17065025086242
100578,Endocrinology,C,32,6,2,78.10367300731419,1,0,0,57.636720565432924
100579,Cardiology,A,28,6,0,63.51255201759269,2,0,0,38.4391635457617
100580,Oncology,C,34,3,2,73.73970404479057,3,2,0,59.18409274457517
100581,Cardiology,B,16,13,2,59.154415407966184,4,0,0,73.26750031332887
100582,Endocrinology,C,22,10,4,48.23108523118663,4,0,1,76.28270407178015
100583,Cardiology,B,20,8,3,58.53521121649606,4,3,0,83.98313309572619
100584,Oncology,B,9,14,1,83.34947036403058,5,0,0,87.38883568798859
100585,Cardiology,B,19,7,1,65.80873471260253,6,1,0,64.16460228257347
100586,Oncology,B,13,12,0,49.167582349984386,4,1,0,64.48863425635619
100587,Oncology,A,23,9,3,73.59821024490344,2,2,0,74.80074902710277
100588,Oncology,C,14,12,1,71.91704627748342,3,3,0,80.04587655749297
100589,Oncology,C,13,3,1,79.57998024558188,1,3,1,56.038529584205804
100590,Oncology,A,4,7,1,43.507032579411046,1,0,0,33.07173984740843
100591,Oncology,C,23,7,1,49.63363293023557,1,3,0,63.51729791091234
100592,Cardiology,B,15,8,0,81.72831530800393,7,2,0,76.57667312147811
100593,Oncology,B,10,8,0,56.442123342997995,3,4,1,78.51446541334647
100594,Oncology,B,5,9,4,20.063619387936754,2,2,0,58.82465638704584
100595,Endocrinology,C,2,7,1,36.701802497464044,3,4,0,60.180214492850986
100596,Cardiology,C,5,4,2,73.05921981249338,2,1,0,54.48461162943361
100597,Neurology,B,17,9,2,52.555340980096865,2,1,0,60.53756654384369
100598,Oncology,B,28,12,2,50.102321295757,4,4,1,83.79587120782503
100599,Oncology,A,23,7,1,84.7637500202978,4,1,0,66.09030063025008
100600,Oncology,B,3,9,1,63.495944335993805,2,1,0,55.04165437719153
100601,Oncology,A,26,7,1,75.99325291634644,8,0,0,69.43017771744353
100602,Oncology,B,17,11,4,63.25090462093141,2,2,0,77.23571137130342
100603,Oncology,B,29,8,2,53.98534571174719,1,3,0,55.08101113942693
100604,Oncology,C,23,8,5,35.442190695439876,2,1,1,71.90158577090773
100605,Oncology,B,11,9,3,52.9927053737827,4,2,0,70.86027967332036
100606,Cardiology,B,5,3,3,54.60202541283662,3,3,0,52.725181676104
100607,Oncology,B,13,8,1,42.705130295535206,1,2,0,58.564609124318046
100608,Oncology,C,23,9,2,70.98699713768225,4,5,1,101.85302722836029
100609,Cardiology,C,27,6,2,48.73318704395647,7,0,1,63.526846605898726
100610,Neurology,C,20,9,3,61.71680083958976,4,2,0,67.6057495282671
100611,Oncology,B,32,7,3,52.38783233127864,0,1,0,48.92283285371195
100612,Neurology,C,18,8,1,46.83176407797638,3,2,0,53.248195956524825
100613,Cardiology,A,14,8,0,38.12696936393705,4,2,0,53.84482575255422
100614,Oncology,B,33,9,2,50.65467238794591,2,5,0,70.92353018949714
100615,Endocrinology,B,3,9,3,56.51757196337409,3,3,0,75.0976891807258
100616,Endocrinology,B,19,8,0,61.772716923774816,0,4,0,62.51494551630454
100617,Oncology,C,33,8,0,53.36344612388738,3,2,1,68.34540706782136
100618,Oncology,C,2,8,2,60.7830435156041,4,0,1,66.07017074518288
100619,Neurology,A,32,7,2,63.675781410186715,2,1,0,54.44485302512163
100620,Neurology,A,19,9,0,71.47670823662455,5,2,0,71.0626654821919
100621,Oncology,B,2,6,0,77.24105112288997,4,3,0,69.9152361869122
100622,Oncology,B,34,6,2,75.77097810529726,2,1,1,62.580841933715824
100623,Oncology,B,12,6,4,45.10541586105594,3,1,0,58.1913869996187
100624,Cardiology,C,33,7,3,61.41730402775955,3,1,0,62.896486675375115
100625,Cardiology,C,22,8,2,82.97503182583074,2,2,0,77.33515685248756
100626,Oncology,B,20,10,2,52.588952850699364,3,0,0,58.62558762909641
100627,Cardiology,C,24,9,2,79.89754244214149,3,1,0,73.33034051964832
100628,Neurology,B,17,8,1,64.854217148036,2,2,0,59.28362768624076
100629,Oncology,B,31,8,2,38.41396128201415,4,2,0,70.50183492706255
100630,Oncology,B,32,3,3,89.57321480280514,2,2,0,72.98850196687583
100631,Neurology,B,3,9,1,72.49582977089601,5,4,0,86.90147079920158
100632,Endocrinology,C,19,11,0,66.06745323511136,3,4,0,80.70844377725034
100633,Cardiology,B,10,12,4,65.86985492197347,2,1,0,81.64587675083331
100634,Cardiology,B,15,5,1,64.40326760282146,3,2,0,61.5990375324298
100635,Oncology,B,8,8,0,52.47580107177754,7,5,0,79.54823950249539
100636,Oncology,C,26,11,1,70.74964127150989,7,0,1,85.88499909914103
100637,Cardiology,B,11,12,3,54.55578172528864,5,3,1,95.68448962331807
100638,Oncology,C,5,0,1,43.78075544581513,2,1,0,36.13275890561252
100639,Oncology,C,30,7,1,48.40543019684451,3,0,0,38.538214385800025
100640,Oncology,B,14,12,2,34.42334380727461,3,2,0,62.148858504947846
100641,Oncology,B,16,5,2,56.39418937880852,1,2,1,59.15497468694434
100642,Oncology,C,15,7,1,43.729026741975765,5,1,0,48.96236596397929
100643,Oncology,B,23,6,2,50.68535644073057,3,2,0,63.21669717585018
100644,Oncology,C,10,8,4,38.13803968106006,5,1,0,68.31241348079881
100645,Oncology,B,26,12,3,36.408136741714415,2,1,1,69.28993865306144
100646,Endocrinology,A,4,9,1,89.36477788176987,5,0,1,78.61774892868681
100647,Cardiology,C,10,12,2,61.422258872412804,1,3,1,89.05548992287628
100648,Neurology,C,28,8,1,55.1954915812905,6,2,1,69.07902261870845
100649,Neurology,C,19,8,1,50.60618522568035,5,2,0,68.92733544475247
100650,Cardiology,B,20,14,3,65.18330919944924,3,5,0,99.4931028750933
100651,Oncology,C,4,9,4,60.49497667065829,6,3,0,96.80802018663594
100652,Cardiology,C,30,8,3,55.54527593625539,4,4,0,79.0596511800272
100653,Cardiology,C,16,5,1,65.84783072485183,5,2,1,68.86210016952363
100654,Neurology,B,5,1,3,68.6281899667361,2,2,1,58.81633532774961
